snapshot_id,snapshot_date,destination_city
2025-09-10T11:49:42.322956Z,2025-09-10,HRB
2025-09-10T11:49:42.322956Z,2025-09-10,IGR
2025-09-10T11:49:42.322956Z,2025-09-10,IGU
2025-09-10T11:49:42.322956Z,2025-09-10,IKT
2025-09-10T11:49:42.322956Z,2025-09-10,IPC
2025-09-10T11:49:42.322956Z,2025-09-10,IST
2025-09-10T11:49:42.322956Z,2025-09-10,JNB
2025-09-10T11:49:42.322956Z,2025-09-10,JPA
2025-09-10T11:49:42.322956Z,2025-09-10,JUJ
2025-09-10T11:49:42.322956Z,2025-09-10,KHV
2025-09-10T11:49:42.322956Z,2025-09-10,KUL
2025-09-10T11:49:42.322956Z,2025-09-10,KZN
2025-09-10T11:49:42.322956Z,2025-09-10,LAD
2025-09-10T11:49:42.322956Z,2025-09-10,LCA
2025-09-10T11:49:42.322956Z,2025-09-10,LED
2025-09-10T11:49:42.322956Z,2025-09-10,LIM
2025-09-10T11:49:42.322956Z,2025-09-10,LIS
2025-09-10T11:49:42.322956Z,2025-09-10,LJU
2025-09-10T11:49:42.322956Z,2025-09-10,LON
2025-09-10T11:49:42.322956Z,2025-09-10,LPB
2025-09-10T11:49:42.322956Z,2025-09-10,MAD
2025-09-10T11:49:42.322956Z,2025-09-10,MDE
2025-09-10T11:49:42.322956Z,2025-09-10,MDQ
2025-09-10T11:49:42.322956Z,2025-09-10,MDZ
2025-09-10T11:49:42.322956Z,2025-09-10,MEL
2025-09-10T11:49:42.322956Z,2025-09-10,MEX
2025-09-10T11:49:42.322956Z,2025-09-10,MIA
2025-09-10T11:49:42.322956Z,2025-09-10,MIL
2025-09-10T11:49:42.322956Z,2025-09-10,MMK
2025-09-10T11:49:42.322956Z,2025-09-10,MNL
2025-09-10T11:49:42.322956Z,2025-09-10,MOW
2025-09-10T11:49:42.322956Z,2025-09-10,MRV
2025-09-10T11:49:42.322956Z,2025-09-10,MSQ
2025-09-10T11:49:42.322956Z,2025-09-10,MUC
2025-09-10T11:49:42.322956Z,2025-09-10,MVD
2025-09-10T11:49:42.322956Z,2025-09-10,NHA
2025-09-10T11:49:42.322956Z,2025-09-10,NQN
2025-09-10T11:49:42.322956Z,2025-09-10,NQZ
2025-09-10T11:49:42.322956Z,2025-09-10,NYC
2025-09-10T11:49:42.322956Z,2025-09-10,OGZ
2025-09-10T11:49:42.322956Z,2025-09-10,ORL
2025-09-10T11:49:42.322956Z,2025-09-10,OVB
2025-09-10T11:49:42.322956Z,2025-09-10,PAR
2025-09-10T11:49:42.322956Z,2025-09-10,PDP
2025-09-10T11:49:42.322956Z,2025-09-10,PEE
2025-09-10T11:49:42.322956Z,2025-09-10,PMY
2025-09-10T11:49:42.322956Z,2025-09-10,PSS
2025-09-10T11:49:42.322956Z,2025-09-10,PUJ
2025-09-10T11:49:42.322956Z,2025-09-10,PUQ
2025-09-10T11:49:42.322956Z,2025-09-10,RAK
2025-09-10T11:49:42.322956Z,2025-09-10,REL
2025-09-10T11:49:42.322956Z,2025-09-10,RGA
2025-09-10T11:49:42.322956Z,2025-09-10,RIO
2025-09-10T11:49:42.322956Z,2025-09-10,RMO
2025-09-10T11:49:42.322956Z,2025-09-10,ROM
2025-09-10T11:49:42.322956Z,2025-09-10,SAO
2025-09-10T11:49:42.322956Z,2025-09-10,SCL
2025-09-10T11:49:42.322956Z,2025-09-10,SEL
2025-09-10T11:49:42.322956Z,2025-09-10,SGN
2025-09-10T11:49:42.322956Z,2025-09-10,SHA
2025-09-10T11:49:42.322956Z,2025-09-10,SHJ
2025-09-10T11:49:42.322956Z,2025-09-10,SJC
2025-09-10T11:49:42.322956Z,2025-09-10,SJU
2025-09-10T11:49:42.322956Z,2025-09-10,SLA
2025-09-10T11:49:42.322956Z,2025-09-10,SOU
2025-09-10T11:49:42.322956Z,2025-09-10,SSA
2025-09-10T11:49:42.322956Z,2025-09-10,SSH
2025-09-10T11:49:42.322956Z,2025-09-10,SVU
2025-09-10T11:49:42.322956Z,2025-09-10,SVX
2025-09-10T11:49:42.322956Z,2025-09-10,SWF
2025-09-10T11:49:42.322956Z,2025-09-10,SYD
2025-09-10T11:49:42.322956Z,2025-09-10,TAS
2025-09-10T11:49:42.322956Z,2025-09-10,TBS
2025-09-10T11:49:42.322956Z,2025-09-10,TCI
2025-09-10T11:49:42.322956Z,2025-09-10,TGD
2025-09-10T11:49:42.322956Z,2025-09-10,TIV
2025-09-10T11:49:42.322956Z,2025-09-10,TJM
2025-09-10T11:49:42.322956Z,2025-09-10,TLL
2025-09-10T11:49:42.322956Z,2025-09-10,TOF
2025-09-10T11:49:42.322956Z,2025-09-10,TYO
2025-09-10T11:49:42.322956Z,2025-09-10,UFA
2025-09-10T11:49:42.322956Z,2025-09-10,UIO
2025-09-10T11:49:42.322956Z,2025-09-10,USH
2025-09-10T11:49:42.322956Z,2025-09-10,USM
2025-09-10T11:49:42.322956Z,2025-09-10,UTP
2025-09-10T11:49:42.322956Z,2025-09-10,VIE
2025-09-10T11:49:42.322956Z,2025-09-10,VVO
2025-09-10T11:49:42.322956Z,2025-09-10,WAW
2025-09-10T11:49:42.322956Z,2025-09-10,ZNZ
2025-09-11T12:02:05.604690Z,2025-09-11,ABQ
2025-09-11T23:31:30.767653Z,2025-09-11,ABQ
2025-09-11T12:02:05.604690Z,2025-09-11,ADD
2025-09-11T23:31:30.767653Z,2025-09-11,ADD
2025-09-11T12:02:05.604690Z,2025-09-11,AER
2025-09-11T23:31:30.767653Z,2025-09-11,AER
2025-09-11T12:02:05.604690Z,2025-09-11,AGA
2025-09-11T23:31:30.767653Z,2025-09-11,AGA
2025-09-11T12:02:05.604690Z,2025-09-11,AKL
2025-09-11T23:31:30.767653Z,2025-09-11,AKL
2025-09-11T12:02:05.604690Z,2025-09-11,ALA
2025-09-11T23:31:30.767653Z,2025-09-11,ALA
2025-09-11T12:02:05.604690Z,2025-09-11,AMS
2025-09-11T23:31:30.767653Z,2025-09-11,AMS
2025-09-11T12:02:05.604690Z,2025-09-11,ANF
2025-09-11T23:31:30.767653Z,2025-09-11,ANF
2025-09-11T12:02:05.604690Z,2025-09-11,ASF
2025-09-11T23:31:30.767653Z,2025-09-11,ASF
2025-09-11T12:02:05.604690Z,2025-09-11,ASU
2025-09-11T23:31:30.767653Z,2025-09-11,ASU
2025-09-11T12:02:05.604690Z,2025-09-11,ATH
2025-09-11T23:31:30.767653Z,2025-09-11,ATH
2025-09-11T23:31:30.767653Z,2025-09-11,ATL
2025-09-11T12:02:05.604690Z,2025-09-11,AUA
2025-09-11T23:31:30.767653Z,2025-09-11,AUA
2025-09-11T12:02:05.604690Z,2025-09-11,AUH
2025-09-11T23:31:30.767653Z,2025-09-11,AUH
2025-09-11T12:02:05.604690Z,2025-09-11,AYT
2025-09-11T23:31:30.767653Z,2025-09-11,AYT
2025-09-11T12:02:05.604690Z,2025-09-11,BAK
2025-09-11T23:31:30.767653Z,2025-09-11,BAK
2025-09-11T12:02:05.604690Z,2025-09-11,BCN
2025-09-11T23:31:30.767653Z,2025-09-11,BCN
2025-09-11T12:02:05.604690Z,2025-09-11,BEG
2025-09-11T23:31:30.767653Z,2025-09-11,BEG
2025-09-11T12:02:05.604690Z,2025-09-11,BER
2025-09-11T23:31:30.767653Z,2025-09-11,BER
2025-09-11T12:02:05.604690Z,2025-09-11,BJS
2025-09-11T23:31:30.767653Z,2025-09-11,BJS
2025-09-11T12:02:05.604690Z,2025-09-11,BKK
2025-09-11T23:31:30.767653Z,2025-09-11,BKK
2025-09-11T23:31:30.767653Z,2025-09-11,BLA
2025-09-11T12:02:05.604690Z,2025-09-11,BOG
2025-09-11T23:31:30.767653Z,2025-09-11,BOG
2025-09-11T12:02:05.604690Z,2025-09-11,BRC
2025-09-11T23:31:30.767653Z,2025-09-11,BRC
2025-09-11T12:02:05.604690Z,2025-09-11,BSB
2025-09-11T12:02:05.604690Z,2025-09-11,BSZ
2025-09-11T23:31:30.767653Z,2025-09-11,BSZ
2025-09-11T12:02:05.604690Z,2025-09-11,BUS
2025-09-11T23:31:30.767653Z,2025-09-11,BUS
2025-09-11T23:31:30.767653Z,2025-09-11,BWI
2025-09-11T12:02:05.604690Z,2025-09-11,CAI
2025-09-11T23:31:30.767653Z,2025-09-11,CAI
2025-09-11T12:02:05.604690Z,2025-09-11,CAN
2025-09-11T23:31:30.767653Z,2025-09-11,CAN
2025-09-11T12:02:05.604690Z,2025-09-11,CCS
2025-09-11T23:31:30.767653Z,2025-09-11,CCS
2025-09-11T12:02:05.604690Z,2025-09-11,CEB
2025-09-11T23:31:30.767653Z,2025-09-11,CEB
2025-09-11T12:02:05.604690Z,2025-09-11,CGB
2025-09-11T23:31:30.767653Z,2025-09-11,CGB
2025-09-11T23:31:30.767653Z,2025-09-11,CHI
2025-09-11T12:02:05.604690Z,2025-09-11,CJU
2025-09-11T23:31:30.767653Z,2025-09-11,CJU
2025-09-11T12:02:05.604690Z,2025-09-11,CMN
2025-09-11T23:31:30.767653Z,2025-09-11,CMN
2025-09-11T12:02:05.604690Z,2025-09-11,COR
2025-09-11T23:31:30.767653Z,2025-09-11,COR
2025-09-11T12:02:05.604690Z,2025-09-11,CPC
2025-09-11T23:31:30.767653Z,2025-09-11,CPC
2025-09-11T12:02:05.604690Z,2025-09-11,CPT
2025-09-11T23:31:30.767653Z,2025-09-11,CPT
2025-09-11T12:02:05.604690Z,2025-09-11,CRD
2025-09-11T23:31:30.767653Z,2025-09-11,CRD
2025-09-11T12:02:05.604690Z,2025-09-11,CUN
2025-09-11T23:31:30.767653Z,2025-09-11,CUN
2025-09-11T12:02:05.604690Z,2025-09-11,CUR
2025-09-11T23:31:30.767653Z,2025-09-11,CUR
2025-09-11T12:02:05.604690Z,2025-09-11,CUZ
2025-09-11T23:31:30.767653Z,2025-09-11,CUZ
2025-09-11T12:02:05.604690Z,2025-09-11,DAD
2025-09-11T23:31:30.767653Z,2025-09-11,DAD
2025-09-11T23:31:30.767653Z,2025-09-11,DFW
2025-09-11T12:02:05.604690Z,2025-09-11,DOH
2025-09-11T23:31:30.767653Z,2025-09-11,DOH
2025-09-11T12:02:05.604690Z,2025-09-11,DPS
2025-09-11T23:31:30.767653Z,2025-09-11,DPS
2025-09-11T12:02:05.604690Z,2025-09-11,DXB
2025-09-11T23:31:30.767653Z,2025-09-11,DXB
2025-09-11T12:02:05.604690Z,2025-09-11,EVN
2025-09-11T23:31:30.767653Z,2025-09-11,EVN
2025-09-11T12:02:05.604690Z,2025-09-11,FLL
2025-09-11T23:31:30.767653Z,2025-09-11,FLL
2025-09-11T12:02:05.604690Z,2025-09-11,FLN
2025-09-11T23:31:30.767653Z,2025-09-11,FLN
2025-09-11T23:31:30.767653Z,2025-09-11,FRA
2025-09-11T12:02:05.604690Z,2025-09-11,FTE
2025-09-11T23:31:30.767653Z,2025-09-11,FTE
2025-09-11T12:02:05.604690Z,2025-09-11,GPS
2025-09-11T23:31:30.767653Z,2025-09-11,GPS
2025-09-11T12:02:05.604690Z,2025-09-11,GUA
2025-09-11T23:31:30.767653Z,2025-09-11,GUA
2025-09-11T12:02:05.604690Z,2025-09-11,GYE
2025-09-11T23:31:30.767653Z,2025-09-11,GYE
2025-09-11T12:02:05.604690Z,2025-09-11,HAN
2025-09-11T23:31:30.767653Z,2025-09-11,HAN
2025-09-11T12:02:05.604690Z,2025-09-11,HAV
2025-09-11T23:31:30.767653Z,2025-09-11,HAV
2025-09-11T12:02:05.604690Z,2025-09-11,HEL
2025-09-11T23:31:30.767653Z,2025-09-11,HEL
2025-09-11T12:02:05.604690Z,2025-09-11,HGH
2025-09-11T23:31:30.767653Z,2025-09-11,HGH
2025-09-11T12:02:05.604690Z,2025-09-11,HKT
2025-09-11T23:31:30.767653Z,2025-09-11,HKT
2025-09-11T12:02:05.604690Z,2025-09-11,HRB
2025-09-11T23:31:30.767653Z,2025-09-11,HRB
2025-09-11T12:02:05.604690Z,2025-09-11,IGR
2025-09-11T23:31:30.767653Z,2025-09-11,IGR
2025-09-11T12:02:05.604690Z,2025-09-11,IGU
2025-09-11T23:31:30.767653Z,2025-09-11,IGU
2025-09-11T12:02:05.604690Z,2025-09-11,IKT
2025-09-11T23:31:30.767653Z,2025-09-11,IKT
2025-09-11T12:02:05.604690Z,2025-09-11,IPC
2025-09-11T23:31:30.767653Z,2025-09-11,IPC
2025-09-11T12:02:05.604690Z,2025-09-11,IST
2025-09-11T23:31:30.767653Z,2025-09-11,IST
2025-09-11T12:02:05.604690Z,2025-09-11,JNB
2025-09-11T23:31:30.767653Z,2025-09-11,JNB
2025-09-11T12:02:05.604690Z,2025-09-11,JPA
2025-09-11T23:31:30.767653Z,2025-09-11,JPA
2025-09-11T12:02:05.604690Z,2025-09-11,JUJ
2025-09-11T23:31:30.767653Z,2025-09-11,JUJ
2025-09-11T12:02:05.604690Z,2025-09-11,KHV
2025-09-11T23:31:30.767653Z,2025-09-11,KHV
2025-09-11T12:02:05.604690Z,2025-09-11,KUL
2025-09-11T23:31:30.767653Z,2025-09-11,KUL
2025-09-11T12:02:05.604690Z,2025-09-11,KZN
2025-09-11T23:31:30.767653Z,2025-09-11,KZN
2025-09-11T12:02:05.604690Z,2025-09-11,LAD
2025-09-11T23:31:30.767653Z,2025-09-11,LAD
2025-09-11T23:31:30.767653Z,2025-09-11,LAX
2025-09-11T12:02:05.604690Z,2025-09-11,LCA
2025-09-11T23:31:30.767653Z,2025-09-11,LCA
2025-09-11T12:02:05.604690Z,2025-09-11,LED
2025-09-11T23:31:30.767653Z,2025-09-11,LED
2025-09-11T12:02:05.604690Z,2025-09-11,LIM
2025-09-11T23:31:30.767653Z,2025-09-11,LIM
2025-09-11T12:02:05.604690Z,2025-09-11,LIS
2025-09-11T23:31:30.767653Z,2025-09-11,LIS
2025-09-11T12:02:05.604690Z,2025-09-11,LJU
2025-09-11T23:31:30.767653Z,2025-09-11,LJU
2025-09-11T12:02:05.604690Z,2025-09-11,LON
2025-09-11T23:31:30.767653Z,2025-09-11,LON
2025-09-11T12:02:05.604690Z,2025-09-11,LPB
2025-09-11T23:31:30.767653Z,2025-09-11,LPB
2025-09-11T12:02:05.604690Z,2025-09-11,MAD
2025-09-11T23:31:30.767653Z,2025-09-11,MAD
2025-09-11T12:02:05.604690Z,2025-09-11,MCT
2025-09-11T23:31:30.767653Z,2025-09-11,MCT
2025-09-11T12:02:05.604690Z,2025-09-11,MDE
2025-09-11T23:31:30.767653Z,2025-09-11,MDE
2025-09-11T12:02:05.604690Z,2025-09-11,MDQ
2025-09-11T23:31:30.767653Z,2025-09-11,MDQ
2025-09-11T12:02:05.604690Z,2025-09-11,MDZ
2025-09-11T23:31:30.767653Z,2025-09-11,MDZ
2025-09-11T12:02:05.604690Z,2025-09-11,MEL
2025-09-11T23:31:30.767653Z,2025-09-11,MEL
2025-09-11T12:02:05.604690Z,2025-09-11,MEX
2025-09-11T23:31:30.767653Z,2025-09-11,MEX
2025-09-11T12:02:05.604690Z,2025-09-11,MIA
2025-09-11T23:31:30.767653Z,2025-09-11,MIA
2025-09-11T12:02:05.604690Z,2025-09-11,MIL
2025-09-11T23:31:30.767653Z,2025-09-11,MIL
2025-09-11T12:02:05.604690Z,2025-09-11,MLE
2025-09-11T23:31:30.767653Z,2025-09-11,MLE
2025-09-11T12:02:05.604690Z,2025-09-11,MMK
2025-09-11T23:31:30.767653Z,2025-09-11,MMK
2025-09-11T12:02:05.604690Z,2025-09-11,MOW
2025-09-11T23:31:30.767653Z,2025-09-11,MOW
2025-09-11T12:02:05.604690Z,2025-09-11,MRV
2025-09-11T23:31:30.767653Z,2025-09-11,MRV
2025-09-11T12:02:05.604690Z,2025-09-11,MSQ
2025-09-11T23:31:30.767653Z,2025-09-11,MSQ
2025-09-11T12:02:05.604690Z,2025-09-11,MUC
2025-09-11T23:31:30.767653Z,2025-09-11,MUC
2025-09-11T12:02:05.604690Z,2025-09-11,MVD
2025-09-11T23:31:30.767653Z,2025-09-11,MVD
2025-09-11T12:02:05.604690Z,2025-09-11,NHA
2025-09-11T23:31:30.767653Z,2025-09-11,NHA
2025-09-11T12:02:05.604690Z,2025-09-11,NQN
2025-09-11T12:02:05.604690Z,2025-09-11,NQZ
2025-09-11T23:31:30.767653Z,2025-09-11,NQZ
2025-09-11T12:02:05.604690Z,2025-09-11,NYC
2025-09-11T23:31:30.767653Z,2025-09-11,NYC
2025-09-11T12:02:05.604690Z,2025-09-11,OGZ
2025-09-11T23:31:30.767653Z,2025-09-11,OKA
2025-09-11T23:31:30.767653Z,2025-09-11,ONT
2025-09-11T12:02:05.604690Z,2025-09-11,ORL
2025-09-11T23:31:30.767653Z,2025-09-11,ORL
2025-09-11T12:02:05.604690Z,2025-09-11,OVB
2025-09-11T23:31:30.767653Z,2025-09-11,OVB
2025-09-11T12:02:05.604690Z,2025-09-11,PAR
2025-09-11T23:31:30.767653Z,2025-09-11,PAR
2025-09-11T12:02:05.604690Z,2025-09-11,PDP
2025-09-11T23:31:30.767653Z,2025-09-11,PDP
2025-09-11T12:02:05.604690Z,2025-09-11,PMY
2025-09-11T23:31:30.767653Z,2025-09-11,PMY
2025-09-11T12:02:05.604690Z,2025-09-11,PSS
2025-09-11T23:31:30.767653Z,2025-09-11,PSS
2025-09-11T12:02:05.604690Z,2025-09-11,PTY
2025-09-11T23:31:30.767653Z,2025-09-11,PTY
2025-09-11T12:02:05.604690Z,2025-09-11,PUJ
2025-09-11T23:31:30.767653Z,2025-09-11,PUJ
2025-09-11T12:02:05.604690Z,2025-09-11,PUQ
2025-09-11T23:31:30.767653Z,2025-09-11,PUQ
2025-09-11T23:31:30.767653Z,2025-09-11,RAI
2025-09-11T12:02:05.604690Z,2025-09-11,REL
2025-09-11T23:31:30.767653Z,2025-09-11,REL
2025-09-11T12:02:05.604690Z,2025-09-11,RGA
2025-09-11T23:31:30.767653Z,2025-09-11,RGA
2025-09-11T12:02:05.604690Z,2025-09-11,RIO
2025-09-11T23:31:30.767653Z,2025-09-11,RIO
2025-09-11T12:02:05.604690Z,2025-09-11,RMO
2025-09-11T23:31:30.767653Z,2025-09-11,RMO
2025-09-11T12:02:05.604690Z,2025-09-11,ROM
2025-09-11T23:31:30.767653Z,2025-09-11,ROM
2025-09-11T12:02:05.604690Z,2025-09-11,SAO
2025-09-11T23:31:30.767653Z,2025-09-11,SAO
2025-09-11T12:02:05.604690Z,2025-09-11,SCL
2025-09-11T23:31:30.767653Z,2025-09-11,SCL
2025-09-11T12:02:05.604690Z,2025-09-11,SEL
2025-09-11T23:31:30.767653Z,2025-09-11,SEL
2025-09-11T12:02:05.604690Z,2025-09-11,SGN
2025-09-11T23:31:30.767653Z,2025-09-11,SGN
2025-09-11T12:02:05.604690Z,2025-09-11,SHA
2025-09-11T23:31:30.767653Z,2025-09-11,SHA
2025-09-11T12:02:05.604690Z,2025-09-11,SHJ
2025-09-11T23:31:30.767653Z,2025-09-11,SHJ
2025-09-11T12:02:05.604690Z,2025-09-11,SJC
2025-09-11T23:31:30.767653Z,2025-09-11,SJC
2025-09-11T12:02:05.604690Z,2025-09-11,SJU
2025-09-11T12:02:05.604690Z,2025-09-11,SLA
2025-09-11T23:31:30.767653Z,2025-09-11,SLA
2025-09-11T12:02:05.604690Z,2025-09-11,SOU
2025-09-11T23:31:30.767653Z,2025-09-11,SOU
2025-09-11T12:02:05.604690Z,2025-09-11,SSA
2025-09-11T23:31:30.767653Z,2025-09-11,SSA
2025-09-11T12:02:05.604690Z,2025-09-11,SSH
2025-09-11T23:31:30.767653Z,2025-09-11,SSH
2025-09-11T12:02:05.604690Z,2025-09-11,SVU
2025-09-11T23:31:30.767653Z,2025-09-11,SVU
2025-09-11T12:02:05.604690Z,2025-09-11,SVX
2025-09-11T23:31:30.767653Z,2025-09-11,SVX
2025-09-11T12:02:05.604690Z,2025-09-11,SWF
2025-09-11T12:02:05.604690Z,2025-09-11,SYD
2025-09-11T23:31:30.767653Z,2025-09-11,SYD
2025-09-11T12:02:05.604690Z,2025-09-11,TAS
2025-09-11T23:31:30.767653Z,2025-09-11,TAS
2025-09-11T12:02:05.604690Z,2025-09-11,TBS
2025-09-11T23:31:30.767653Z,2025-09-11,TBS
2025-09-11T12:02:05.604690Z,2025-09-11,TCI
2025-09-11T23:31:30.767653Z,2025-09-11,TCI
2025-09-11T12:02:05.604690Z,2025-09-11,TGD
2025-09-11T23:31:30.767653Z,2025-09-11,TGD
2025-09-11T12:02:05.604690Z,2025-09-11,TIV
2025-09-11T23:31:30.767653Z,2025-09-11,TIV
2025-09-11T12:02:05.604690Z,2025-09-11,TJM
2025-09-11T23:31:30.767653Z,2025-09-11,TJM
2025-09-11T12:02:05.604690Z,2025-09-11,TLL
2025-09-11T23:31:30.767653Z,2025-09-11,TLL
2025-09-11T23:31:30.767653Z,2025-09-11,TUC
2025-09-11T12:02:05.604690Z,2025-09-11,TYO
2025-09-11T23:31:30.767653Z,2025-09-11,TYO
2025-09-11T12:02:05.604690Z,2025-09-11,UBN
2025-09-11T23:31:30.767653Z,2025-09-11,UBN
2025-09-11T12:02:05.604690Z,2025-09-11,UFA
2025-09-11T23:31:30.767653Z,2025-09-11,UFA
2025-09-11T12:02:05.604690Z,2025-09-11,UIO
2025-09-11T23:31:30.767653Z,2025-09-11,UIO
2025-09-11T12:02:05.604690Z,2025-09-11,USH
2025-09-11T23:31:30.767653Z,2025-09-11,USH
2025-09-11T12:02:05.604690Z,2025-09-11,USM
2025-09-11T23:31:30.767653Z,2025-09-11,USM
2025-09-11T12:02:05.604690Z,2025-09-11,UTP
2025-09-11T23:31:30.767653Z,2025-09-11,UTP
2025-09-11T12:02:05.604690Z,2025-09-11,VIE
2025-09-11T23:31:30.767653Z,2025-09-11,VIE
2025-09-11T12:02:05.604690Z,2025-09-11,VOG
2025-09-11T23:31:30.767653Z,2025-09-11,VOG
2025-09-11T12:02:05.604690Z,2025-09-11,VVO
2025-09-11T23:31:30.767653Z,2025-09-11,VVO
2025-09-11T23:31:30.767653Z,2025-09-11,WAS
2025-09-11T12:02:05.604690Z,2025-09-11,WAW
2025-09-11T23:31:30.767653Z,2025-09-11,WAW
2025-09-11T23:31:30.767653Z,2025-09-11,YVR
2025-09-11T12:02:05.604690Z,2025-09-11,ZNZ
2025-09-11T23:31:30.767653Z,2025-09-11,ZNZ
2025-09-11T23:31:30.767653Z,2025-09-11,ZRH
2025-09-12T13:18:11.033805Z,2025-09-12,ABQ
2025-09-13T01:02:31.270249Z,2025-09-12,ABQ
2025-09-12T13:18:11.033805Z,2025-09-12,ADD
2025-09-13T01:02:31.270249Z,2025-09-12,ADD
2025-09-12T13:18:11.033805Z,2025-09-12,AER
2025-09-13T01:02:31.270249Z,2025-09-12,AER
2025-09-12T13:18:11.033805Z,2025-09-12,AGA
2025-09-13T01:02:31.270249Z,2025-09-12,AGA
2025-09-13T01:02:31.270249Z,2025-09-12,AGP
2025-09-12T13:18:11.033805Z,2025-09-12,AKL
2025-09-13T01:02:31.270249Z,2025-09-12,AKL
2025-09-12T13:18:11.033805Z,2025-09-12,ALA
2025-09-13T01:02:31.270249Z,2025-09-12,ALA
2025-09-12T13:18:11.033805Z,2025-09-12,AMS
2025-09-13T01:02:31.270249Z,2025-09-12,AMS
2025-09-12T13:18:11.033805Z,2025-09-12,ANF
2025-09-13T01:02:31.270249Z,2025-09-12,ANF
2025-09-12T13:18:11.033805Z,2025-09-12,ASF
2025-09-12T13:18:11.033805Z,2025-09-12,ASU
2025-09-13T01:02:31.270249Z,2025-09-12,ASU
2025-09-12T13:18:11.033805Z,2025-09-12,ATL
2025-09-13T01:02:31.270249Z,2025-09-12,ATL
2025-09-12T13:18:11.033805Z,2025-09-12,AUA
2025-09-13T01:02:31.270249Z,2025-09-12,AUA
2025-09-12T13:18:11.033805Z,2025-09-12,AUH
2025-09-13T01:02:31.270249Z,2025-09-12,AUH
2025-09-12T13:18:11.033805Z,2025-09-12,AYT
2025-09-13T01:02:31.270249Z,2025-09-12,AYT
2025-09-12T13:18:11.033805Z,2025-09-12,BAK
2025-09-13T01:02:31.270249Z,2025-09-12,BAK
2025-09-12T13:18:11.033805Z,2025-09-12,BCN
2025-09-13T01:02:31.270249Z,2025-09-12,BCN
2025-09-12T13:18:11.033805Z,2025-09-12,BER
2025-09-13T01:02:31.270249Z,2025-09-12,BER
2025-09-12T13:18:11.033805Z,2025-09-12,BJS
2025-09-13T01:02:31.270249Z,2025-09-12,BJS
2025-09-12T13:18:11.033805Z,2025-09-12,BKK
2025-09-13T01:02:31.270249Z,2025-09-12,BKK
2025-09-12T13:18:11.033805Z,2025-09-12,BLA
2025-09-12T13:18:11.033805Z,2025-09-12,BOG
2025-09-13T01:02:31.270249Z,2025-09-12,BOG
2025-09-12T13:18:11.033805Z,2025-09-12,BRC
2025-09-13T01:02:31.270249Z,2025-09-12,BRC
2025-09-12T13:18:11.033805Z,2025-09-12,BSZ
2025-09-13T01:02:31.270249Z,2025-09-12,BSZ
2025-09-12T13:18:11.033805Z,2025-09-12,BUS
2025-09-13T01:02:31.270249Z,2025-09-12,BUS
2025-09-12T13:18:11.033805Z,2025-09-12,BWI
2025-09-13T01:02:31.270249Z,2025-09-12,BWI
2025-09-12T13:18:11.033805Z,2025-09-12,CAI
2025-09-13T01:02:31.270249Z,2025-09-12,CAI
2025-09-12T13:18:11.033805Z,2025-09-12,CAN
2025-09-13T01:02:31.270249Z,2025-09-12,CAN
2025-09-12T13:18:11.033805Z,2025-09-12,CCS
2025-09-13T01:02:31.270249Z,2025-09-12,CCS
2025-09-12T13:18:11.033805Z,2025-09-12,CEB
2025-09-13T01:02:31.270249Z,2025-09-12,CEB
2025-09-12T13:18:11.033805Z,2025-09-12,CHI
2025-09-13T01:02:31.270249Z,2025-09-12,CHI
2025-09-12T13:18:11.033805Z,2025-09-12,CJU
2025-09-13T01:02:31.270249Z,2025-09-12,CMB
2025-09-12T13:18:11.033805Z,2025-09-12,CMN
2025-09-13T01:02:31.270249Z,2025-09-12,CMN
2025-09-12T13:18:11.033805Z,2025-09-12,COR
2025-09-13T01:02:31.270249Z,2025-09-12,COR
2025-09-12T13:18:11.033805Z,2025-09-12,CPC
2025-09-13T01:02:31.270249Z,2025-09-12,CPC
2025-09-12T13:18:11.033805Z,2025-09-12,CPT
2025-09-13T01:02:31.270249Z,2025-09-12,CPT
2025-09-12T13:18:11.033805Z,2025-09-12,CRD
2025-09-12T13:18:11.033805Z,2025-09-12,CUN
2025-09-13T01:02:31.270249Z,2025-09-12,CUN
2025-09-12T13:18:11.033805Z,2025-09-12,CUR
2025-09-13T01:02:31.270249Z,2025-09-12,CUR
2025-09-12T13:18:11.033805Z,2025-09-12,CUZ
2025-09-13T01:02:31.270249Z,2025-09-12,CUZ
2025-09-12T13:18:11.033805Z,2025-09-12,DAD
2025-09-13T01:02:31.270249Z,2025-09-12,DAD
2025-09-12T13:18:11.033805Z,2025-09-12,DFW
2025-09-13T01:02:31.270249Z,2025-09-12,DFW
2025-09-12T13:18:11.033805Z,2025-09-12,DOH
2025-09-13T01:02:31.270249Z,2025-09-12,DOH
2025-09-12T13:18:11.033805Z,2025-09-12,DPS
2025-09-13T01:02:31.270249Z,2025-09-12,DPS
2025-09-12T13:18:11.033805Z,2025-09-12,DXB
2025-09-13T01:02:31.270249Z,2025-09-12,DXB
2025-09-12T13:18:11.033805Z,2025-09-12,EVN
2025-09-13T01:02:31.270249Z,2025-09-12,EVN
2025-09-12T13:18:11.033805Z,2025-09-12,FLL
2025-09-13T01:02:31.270249Z,2025-09-12,FLL
2025-09-12T13:18:11.033805Z,2025-09-12,FLN
2025-09-13T01:02:31.270249Z,2025-09-12,FLN
2025-09-12T13:18:11.033805Z,2025-09-12,FRA
