snapshot_id,snapshot_local,tod_label,weekday_search,origin_city,origin_airport,destination_city,destination_airport,depart_date,departure_at,price_min_raw,transfers,duration_min,hours_total,is_extreme,dow,month,season,days_to_departure
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,BRC,BRC,2025-12-17,2025-12-17T05:30:00-03:00,42,0,139,2.3,False,Wednesday,12,Summer,83
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,BRC,BRC,2025-12-20,2025-12-20T18:41:00-03:00,52,0,139,2.3,False,Saturday,12,Summer,86
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,BRC,BRC,2025-12-22,2025-12-22T05:30:00-03:00,50,0,139,2.3,False,Monday,12,Summer,88
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2025-12-28,2025-12-28T20:20:00-03:00,65,0,139,2.3,False,Sunday,12,Summer,94
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,BRC,BRC,2025-12-29,2025-12-29T04:30:00-03:00,61,0,139,2.3,False,Monday,12,Summer,95
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2025-12-31,2025-12-31T18:30:00-03:00,54,0,139,2.3,False,Wednesday,12,Summer,97
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-01,2026-01-01T20:20:00-03:00,86,0,130,2.2,False,Thursday,1,Summer,98
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-02,2026-01-02T06:10:00-03:00,103,1,655,10.9,False,Friday,1,Summer,99
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-04,2026-01-04T06:10:00-03:00,70,1,832,13.9,False,Sunday,1,Summer,101
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-07,2026-01-07T19:40:00-03:00,85,1,900,15.0,False,Wednesday,1,Summer,104
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-09,2026-01-09T11:25:00-03:00,77,1,340,5.7,False,Friday,1,Summer,106
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-10,2026-01-10T11:25:00-03:00,85,1,525,8.8,False,Saturday,1,Summer,107
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-16,2026-01-16T18:35:00-03:00,50,0,130,2.2,False,Friday,1,Summer,113
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-27,2026-01-27T18:00:00-03:00,35,0,135,2.2,False,Tuesday,1,Summer,124
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-01-28,2026-01-28T18:19:00-03:00,29,0,139,2.3,False,Wednesday,1,Summer,125
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,BRC,BRC,2026-02-07,2026-02-07T18:51:00-03:00,50,0,139,2.3,False,Saturday,2,Summer,135
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-08-21,2026-08-21T20:13:00-03:00,299,0,136,2.3,False,Friday,8,Winter,330
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,BRC,BRC,2026-09-11,2026-09-11T12:40:00-03:00,273,0,145,2.4,False,Friday,9,Spring,351
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-09-25,2025-09-25T10:00:00-03:00,43,0,145,2.4,False,Thursday,9,Spring,0
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-09-26,2025-09-26T12:05:00-03:00,78,0,135,2.2,False,Friday,9,Spring,1
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-09-28,2025-09-28T10:55:00-03:00,59,0,145,2.4,False,Sunday,9,Spring,3
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-09-29,2025-09-29T07:00:00-03:00,63,0,135,2.2,False,Monday,9,Spring,4
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-09-30,2025-09-30T07:15:00-03:00,67,0,135,2.2,False,Tuesday,9,Spring,5
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-10-01,2025-10-01T13:40:00-03:00,80,0,145,2.4,False,Wednesday,10,Spring,6
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-10-06,2025-10-06T09:40:00-03:00,58,0,145,2.4,False,Monday,10,Spring,11
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-10-13,2025-10-13T09:59:00-03:00,133,0,135,2.2,False,Monday,10,Spring,18
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-10-14,2025-10-14T11:15:00-03:00,86,0,135,2.2,False,Tuesday,10,Spring,19
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-10-15,2025-10-15T09:59:00-03:00,68,0,135,2.2,False,Wednesday,10,Spring,20
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-10-16,2025-10-16T09:55:00-03:00,70,0,145,2.4,False,Thursday,10,Spring,21
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-10-17,2025-10-17T12:10:00-03:00,80,0,145,2.4,False,Friday,10,Spring,22
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-11-02,2025-11-02T14:00:00-03:00,64,0,145,2.4,False,Sunday,11,Spring,38
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-11-03,2025-11-03T07:00:00-03:00,77,0,140,2.3,False,Monday,11,Spring,39
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-11-30,2025-11-30T13:10:00-03:00,37,0,140,2.3,False,Sunday,11,Spring,66
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,CPC,CPC,2025-12-26,2025-12-26T12:12:00-03:00,130,0,140,2.3,False,Friday,12,Summer,92
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,CPC,CPC,2026-09-13,2026-09-13T11:30:00-03:00,221,0,140,2.3,False,Sunday,9,Spring,353
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,MDZ,MDZ,2025-09-26,2025-09-26T12:25:00-03:00,71,0,115,1.9,False,Friday,9,Spring,1
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,MDZ,MDZ,2025-09-28,2025-09-28T13:05:00-03:00,45,0,120,2.0,False,Sunday,9,Spring,3
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-09-29,2025-09-29T06:00:00-03:00,44,0,120,2.0,False,Monday,9,Spring,4
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-09-30,2025-09-30T19:00:00-03:00,56,1,1116,18.6,False,Tuesday,9,Spring,5
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-10-01,2025-10-01T18:15:00-03:00,44,0,115,1.9,False,Wednesday,10,Spring,6
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-10-02,2025-10-02T08:30:00-03:00,46,0,120,2.0,False,Thursday,10,Spring,7
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-10-03,2025-10-03T07:30:00-03:00,44,0,115,1.9,False,Friday,10,Spring,8
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-10-15,2025-10-15T21:19:00-03:00,33,0,115,1.9,False,Wednesday,10,Spring,20
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-10-20,2025-10-20T19:10:00-03:00,39,0,120,2.0,False,Monday,10,Spring,25
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-10-24,2025-10-24T18:00:00-03:00,56,0,115,1.9,False,Friday,10,Spring,29
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,MDZ,MDZ,2025-10-25,2025-10-25T19:01:00-03:00,56,1,1458,24.3,False,Saturday,10,Spring,30
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,MDZ,MDZ,2025-10-29,2025-10-29T08:32:00-03:00,32,0,115,1.9,False,Wednesday,10,Spring,34
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,MDZ,MDZ,2025-10-30,2025-10-30T08:20:00-03:00,49,1,370,6.2,False,Thursday,10,Spring,35
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-11-07,2025-11-07T16:15:00-03:00,52,0,116,1.9,False,Friday,11,Spring,43
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-11-10,2025-11-10T07:40:00-03:00,52,0,115,1.9,False,Monday,11,Spring,46
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-11-11,2025-11-11T20:15:00-03:00,29,0,120,2.0,False,Tuesday,11,Spring,47
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-11-12,2025-11-12T18:15:00-03:00,28,0,120,2.0,False,Wednesday,11,Spring,48
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-11-13,2025-11-13T17:30:00-03:00,50,0,120,2.0,False,Thursday,11,Spring,49
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,MDZ,MDZ,2025-11-27,2025-11-27T12:15:00-03:00,30,0,115,1.9,False,Thursday,11,Spring,63
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2025-12-29,2025-12-29T08:25:00-03:00,34,0,110,1.8,False,Monday,12,Summer,95
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2026-01-06,2026-01-06T11:00:00-03:00,36,0,110,1.8,False,Tuesday,1,Summer,103
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2026-01-07,2026-01-07T20:00:00-03:00,35,0,110,1.8,False,Wednesday,1,Summer,104
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2026-01-12,2026-01-12T14:05:00-03:00,35,0,110,1.8,False,Monday,1,Summer,109
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2026-01-25,2026-01-25T20:39:00-03:00,36,0,115,1.9,False,Sunday,1,Summer,122
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,MDZ,MDZ,2026-01-28,2026-01-28T19:40:00-03:00,30,0,115,1.9,False,Wednesday,1,Summer,125
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-09-25,2025-09-25T11:05:00-03:00,182,0,220,3.7,False,Thursday,9,Spring,0
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-09-26,2025-09-26T05:10:00-03:00,110,0,220,3.7,False,Friday,9,Spring,1
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-09-27,2025-09-27T05:30:00-03:00,97,0,220,3.7,False,Saturday,9,Spring,2
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-09-28,2025-09-28T16:25:00-03:00,102,0,220,3.7,False,Sunday,9,Spring,3
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-09-29,2025-09-29T06:05:00-03:00,54,0,220,3.7,False,Monday,9,Spring,4
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-09-30,2025-09-30T06:05:00-03:00,84,0,220,3.7,False,Tuesday,9,Spring,5
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-01,2025-10-01T05:30:00-03:00,67,0,220,3.7,False,Wednesday,10,Spring,6
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-02,2025-10-02T05:30:00-03:00,83,0,220,3.7,False,Thursday,10,Spring,7
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-10-05,2025-10-05T17:00:00-03:00,128,0,220,3.7,False,Sunday,10,Spring,10
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-08,2025-10-08T05:30:00-03:00,54,0,220,3.7,False,Wednesday,10,Spring,13
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-09,2025-10-09T05:30:00-03:00,83,0,220,3.7,False,Thursday,10,Spring,14
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-10,2025-10-10T05:10:00-03:00,158,0,220,3.7,False,Friday,10,Spring,15
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-11,2025-10-11T05:30:00-03:00,112,0,220,3.7,False,Saturday,10,Spring,16
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-12,2025-10-12T11:00:00-03:00,84,1,1405,23.4,False,Sunday,10,Spring,17
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-10-13,2025-10-13T12:52:00-03:00,72,0,218,3.6,False,Monday,10,Spring,18
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-10-15,2025-10-15T11:05:00-03:00,90,0,220,3.7,False,Wednesday,10,Spring,20
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-16,2025-10-16T05:30:00-03:00,72,0,220,3.7,False,Thursday,10,Spring,21
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-17,2025-10-17T13:10:00-03:00,103,0,220,3.7,False,Friday,10,Spring,22
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-18,2025-10-18T05:30:00-03:00,95,0,220,3.7,False,Saturday,10,Spring,23
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-19,2025-10-19T07:55:00-03:00,72,0,220,3.7,False,Sunday,10,Spring,24
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-10-20,2025-10-20T17:10:00-03:00,114,0,220,3.7,False,Monday,10,Spring,25
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-21,2025-10-21T06:05:00-03:00,117,0,220,3.7,False,Tuesday,10,Spring,26
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-10-22,2025-10-22T05:15:00-03:00,130,0,220,3.7,False,Wednesday,10,Spring,27
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-27,2025-10-27T13:20:00-03:00,115,0,330,5.5,False,Monday,10,Spring,32
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-10-28,2025-10-28T09:50:00-03:00,110,0,220,3.7,False,Tuesday,10,Spring,33
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-10-30,2025-10-30T05:30:00-03:00,118,0,220,3.7,False,Thursday,10,Spring,35
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-11-02,2025-11-02T17:05:00-03:00,149,0,218,3.6,False,Sunday,11,Spring,38
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-11-03,2025-11-03T06:05:00-03:00,92,0,220,3.7,False,Monday,11,Spring,39
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-11-04,2025-11-04T16:40:00-03:00,75,0,218,3.6,False,Tuesday,11,Spring,40
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-11-05,2025-11-05T06:15:00-03:00,112,0,220,3.7,False,Wednesday,11,Spring,41
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-11-06,2025-11-06T03:50:00-03:00,97,0,220,3.7,False,Thursday,11,Spring,42
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-11-08,2025-11-08T05:30:00-03:00,61,0,220,3.7,False,Saturday,11,Spring,44
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,EZE,USH,USH,2025-11-10,2025-11-10T06:05:00-03:00,86,0,220,3.7,False,Monday,11,Spring,46
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-11-11,2025-11-11T05:00:00-03:00,86,0,220,3.7,False,Tuesday,11,Spring,47
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-11-13,2025-11-13T05:30:00-03:00,70,1,1735,28.9,False,Thursday,11,Spring,49
2025-09-25T11:40:41.789480Z,2025-09-25T08:40:41.789480-03:00,morning,Thursday,BUE,AEP,USH,USH,2025-11-14,2025-11-14T03:50:00-03:00,78,0,220,3.7,False,Friday,11,Spring,50
