snapshot_id,snapshot_local,tod_label,weekday_search,origin_city,origin_airport,destination_city,destination_airport,depart_date,departure_at,price_min_raw,transfers,duration_min,hours_total,is_extreme,dow,month,season,days_to_departure
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,BRC,BRC,2026-01-08,2026-01-08T20:20:00-03:00,79,0,130,2.2,False,Thursday,1,Summer,111
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,BRC,BRC,2026-01-27,2026-01-27T18:00:00-03:00,35,0,135,2.2,False,Tuesday,1,Summer,130
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,BRC,BRC,2026-02-17,2026-02-17T11:23:00-03:00,46,0,139,2.3,False,Tuesday,2,Summer,151
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,BRC,BRC,2026-03-23,2026-03-23T01:25:00-03:00,26,0,130,2.2,False,Monday,3,Autumn,185
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,BRC,BRC,2026-08-21,2026-08-21T20:13:00-03:00,299,0,136,2.3,False,Friday,8,Winter,336
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,COR,COR,2025-09-21,2025-09-21T14:30:00-03:00,34,0,90,1.5,False,Sunday,9,Spring,2
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-22,2025-09-22T06:05:00-03:00,81,0,90,1.5,False,Monday,9,Spring,3
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-24,2025-09-24T16:00:00-03:00,50,0,90,1.5,False,Wednesday,9,Spring,5
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-26,2025-09-26T06:00:00-03:00,56,0,90,1.5,False,Friday,9,Spring,7
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-29,2025-09-29T06:05:00-03:00,42,0,90,1.5,False,Monday,9,Spring,10
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-10-01,2025-10-01T06:00:00-03:00,23,0,90,1.5,False,Wednesday,10,Spring,12
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-10-06,2025-10-06T06:00:00-03:00,59,0,87,1.4,False,Monday,10,Spring,17
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-10-10,2025-10-10T18:15:00-03:00,29,0,90,1.5,False,Friday,10,Spring,21
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-10-31,2025-10-31T06:35:00-03:00,39,0,90,1.5,False,Friday,10,Spring,42
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-12-04,2025-12-04T07:00:00-03:00,20,0,87,1.4,False,Thursday,12,Summer,76
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-12-05,2025-12-05T21:46:00-03:00,19,0,87,1.4,False,Friday,12,Summer,77
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2025-12-31,2025-12-31T21:03:00-03:00,18,0,87,1.4,False,Wednesday,12,Summer,103
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2026-01-01,2026-01-01T11:10:00-03:00,26,0,90,1.5,False,Thursday,1,Summer,104
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2026-01-04,2026-01-04T13:55:00-03:00,27,0,90,1.5,False,Sunday,1,Summer,107
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2026-01-06,2026-01-06T09:00:00-03:00,39,0,90,1.5,False,Tuesday,1,Summer,109
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,COR,COR,2026-02-03,2026-02-03T09:00:00-03:00,24,0,90,1.5,False,Tuesday,2,Summer,137
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-09-22,2025-09-22T10:00:00-03:00,61,0,120,2.0,False,Monday,9,Spring,3
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-09-23,2025-09-23T21:00:00-03:00,54,0,120,2.0,False,Tuesday,9,Spring,4
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-09-24,2025-09-24T07:15:00-03:00,39,0,120,2.0,False,Wednesday,9,Spring,5
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-09-25,2025-09-25T05:30:00-03:00,53,0,120,2.0,False,Thursday,9,Spring,6
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-09-26,2025-09-26T12:25:00-03:00,71,0,115,1.9,False,Friday,9,Spring,7
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-09-29,2025-09-29T14:30:00-03:00,45,0,120,2.0,False,Monday,9,Spring,10
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-10-01,2025-10-01T08:32:00-03:00,34,0,115,1.9,False,Wednesday,10,Spring,12
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-10-03,2025-10-03T07:30:00-03:00,45,0,115,1.9,False,Friday,10,Spring,14
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-10-06,2025-10-06T19:30:00-03:00,31,0,115,1.9,False,Monday,10,Spring,17
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-10-11,2025-10-11T18:31:00-03:00,34,0,115,1.9,False,Saturday,10,Spring,22
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-10-13,2025-10-13T07:40:00-03:00,42,0,115,1.9,False,Monday,10,Spring,24
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-10-17,2025-10-17T11:02:00-03:00,33,0,115,1.9,False,Friday,10,Spring,28
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-10-18,2025-10-18T07:50:00-03:00,32,0,120,2.0,False,Saturday,10,Spring,29
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-10-23,2025-10-23T06:15:00-03:00,33,0,115,1.9,False,Thursday,10,Spring,34
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-10-24,2025-10-24T18:00:00-03:00,56,0,115,1.9,False,Friday,10,Spring,35
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-10-25,2025-10-25T19:01:00-03:00,56,1,1458,24.3,False,Saturday,10,Spring,36
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-10-29,2025-10-29T08:32:00-03:00,32,0,115,1.9,False,Wednesday,10,Spring,40
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-10-30,2025-10-30T05:32:00-03:00,31,0,115,1.9,False,Thursday,10,Spring,41
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-11-07,2025-11-07T07:30:00-03:00,39,0,115,1.9,False,Friday,11,Spring,49
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-11-11,2025-11-11T20:15:00-03:00,32,0,120,2.0,False,Tuesday,11,Spring,53
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-11-13,2025-11-13T17:30:00-03:00,53,0,120,2.0,False,Thursday,11,Spring,55
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-12-20,2025-12-20T06:00:00-03:00,30,0,110,1.8,False,Saturday,12,Summer,92
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-12-21,2025-12-21T07:50:00-03:00,51,0,110,1.8,False,Sunday,12,Summer,93
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,MDZ,MDZ,2025-12-22,2025-12-22T06:00:00-03:00,35,0,115,1.9,False,Monday,12,Summer,94
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-12-23,2025-12-23T11:00:00-03:00,41,0,110,1.8,False,Tuesday,12,Summer,95
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2025-12-28,2025-12-28T18:00:00-03:00,54,0,110,1.8,False,Sunday,12,Summer,100
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-01-04,2026-01-04T09:10:00-03:00,31,0,110,1.8,False,Sunday,1,Summer,107
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-01-05,2026-01-05T12:00:00-03:00,33,0,110,1.8,False,Monday,1,Summer,108
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-01-06,2026-01-06T11:00:00-03:00,33,0,110,1.8,False,Tuesday,1,Summer,109
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-01-08,2026-01-08T18:50:00-03:00,38,0,110,1.8,False,Thursday,1,Summer,111
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-01-10,2026-01-10T19:45:00-03:00,36,0,110,1.8,False,Saturday,1,Summer,113
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-01-11,2026-01-11T14:20:00-03:00,30,0,110,1.8,False,Sunday,1,Summer,114
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-02-13,2026-02-13T06:10:00-03:00,75,0,115,1.9,False,Friday,2,Summer,147
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-02-16,2026-02-16T06:49:00-03:00,75,0,115,1.9,False,Monday,2,Summer,150
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-03-26,2026-03-26T19:30:00-03:00,28,1,1360,22.7,False,Thursday,3,Autumn,188
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,MDZ,MDZ,2026-03-28,2026-03-28T19:45:00-03:00,35,0,110,1.8,False,Saturday,3,Autumn,190
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-09-19,2025-09-19T20:00:00-03:00,130,0,110,1.8,False,Friday,9,Spring,0
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-09-20,2025-09-20T20:35:00-03:00,52,0,110,1.8,False,Saturday,9,Spring,1
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,IGR,IGR,2025-09-21,2025-09-21T14:05:00-03:00,64,0,120,2.0,False,Sunday,9,Spring,2
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-09-22,2025-09-22T16:50:00-03:00,89,0,110,1.8,False,Monday,9,Spring,3
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,IGR,IGR,2025-09-23,2025-09-23T05:40:00-03:00,73,0,120,2.0,False,Tuesday,9,Spring,4
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-09-24,2025-09-24T17:10:00-03:00,55,0,115,1.9,False,Wednesday,9,Spring,5
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-09-25,2025-09-25T18:35:00-03:00,85,0,110,1.8,False,Thursday,9,Spring,6
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,IGR,IGR,2025-09-26,2025-09-26T12:00:00-03:00,63,0,120,2.0,False,Friday,9,Spring,7
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-09-27,2025-09-27T20:30:00-03:00,76,0,110,1.8,False,Saturday,9,Spring,8
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-09-28,2025-09-28T14:35:00-03:00,78,0,200,3.3,False,Sunday,9,Spring,9
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-09-30,2025-09-30T19:55:00-03:00,66,0,110,1.8,False,Tuesday,9,Spring,11
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-01,2025-10-01T13:25:00-03:00,80,0,110,1.8,False,Wednesday,10,Spring,12
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-02,2025-10-02T18:35:00-03:00,86,0,110,1.8,False,Thursday,10,Spring,13
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-03,2025-10-03T16:10:00-03:00,96,0,115,1.9,False,Friday,10,Spring,14
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-04,2025-10-04T20:00:00-03:00,46,0,108,1.8,False,Saturday,10,Spring,15
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-05,2025-10-05T21:35:00-03:00,62,0,108,1.8,False,Sunday,10,Spring,16
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-06,2025-10-06T16:50:00-03:00,90,0,110,1.8,False,Monday,10,Spring,17
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-07,2025-10-07T16:43:00-03:00,75,0,108,1.8,False,Tuesday,10,Spring,18
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-08,2025-10-08T10:35:00-03:00,54,0,115,1.9,False,Wednesday,10,Spring,19
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-09,2025-10-09T06:40:00-03:00,94,0,110,1.8,False,Thursday,10,Spring,20
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-10,2025-10-10T05:10:00-03:00,98,0,115,1.9,False,Friday,10,Spring,21
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-11,2025-10-11T20:00:00-03:00,75,0,110,1.8,False,Saturday,10,Spring,22
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,IGR,IGR,2025-10-12,2025-10-12T11:15:00-03:00,46,0,108,1.8,False,Sunday,10,Spring,23
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-14,2025-10-14T19:05:00-03:00,45,0,110,1.8,False,Tuesday,10,Spring,25
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-15,2025-10-15T11:42:00-03:00,36,0,108,1.8,False,Wednesday,10,Spring,26
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-17,2025-10-17T12:45:00-03:00,76,0,115,1.9,False,Friday,10,Spring,28
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,EZE,IGR,IGR,2025-10-18,2025-10-18T07:21:00-03:00,36,0,108,1.8,False,Saturday,10,Spring,29
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-19,2025-10-19T17:30:00-03:00,57,0,110,1.8,False,Sunday,10,Spring,30
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-20,2025-10-20T19:59:00-03:00,36,0,108,1.8,False,Monday,10,Spring,31
2025-09-19T12:14:31.948127Z,2025-09-19T09:14:31.948127-03:00,morning,Friday,BUE,AEP,IGR,IGR,2025-10-21,2025-10-21T21:00:00-03:00,38,0,108,1.8,False,Tuesday,10,Spring,32
