snapshot_id,snapshot_local,tod_label,weekday_search,origin_city,origin_airport,destination_city,destination_airport,depart_date,departure_at,price_min_raw,transfers,duration_min,hours_total,is_extreme,dow,month,season,days_to_departure
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-13,2025-09-13T12:50:00-03:00,62,0,90,1.5,False,Saturday,9,Spring,1
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,COR,COR,2025-09-14,2025-09-14T07:00:00-03:00,40,0,90,1.5,False,Sunday,9,Spring,2
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-15,2025-09-15T13:00:00-03:00,82,0,87,1.4,False,Monday,9,Spring,3
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-16,2025-09-16T05:30:00-03:00,46,0,90,1.5,False,Tuesday,9,Spring,4
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,COR,COR,2025-09-17,2025-09-17T06:40:00-03:00,44,0,90,1.5,False,Wednesday,9,Spring,5
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-18,2025-09-18T06:30:00-03:00,49,0,90,1.5,False,Thursday,9,Spring,6
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-22,2025-09-22T10:20:00-03:00,37,0,90,1.5,False,Monday,9,Spring,10
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-23,2025-09-23T15:30:00-03:00,27,0,90,1.5,False,Tuesday,9,Spring,11
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-24,2025-09-24T09:55:00-03:00,22,0,90,1.5,False,Wednesday,9,Spring,12
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-26,2025-09-26T06:00:00-03:00,69,0,90,1.5,False,Friday,9,Spring,14
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-27,2025-09-27T14:00:00-03:00,41,0,90,1.5,False,Saturday,9,Spring,15
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-09-29,2025-09-29T12:43:00-03:00,20,0,87,1.4,False,Monday,9,Spring,17
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-10-01,2025-10-01T06:00:00-03:00,21,0,87,1.4,False,Wednesday,10,Spring,19
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-10-04,2025-10-04T11:35:00-03:00,44,0,90,1.5,False,Saturday,10,Spring,22
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-10-06,2025-10-06T14:55:00-03:00,28,0,90,1.5,False,Monday,10,Spring,24
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-10-07,2025-10-07T07:00:00-03:00,33,0,87,1.4,False,Tuesday,10,Spring,25
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-11-04,2025-11-04T06:45:00-03:00,33,0,90,1.5,False,Tuesday,11,Spring,53
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-11-05,2025-11-05T06:00:00-03:00,31,0,90,1.5,False,Wednesday,11,Spring,54
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-11-06,2025-11-06T11:55:00-03:00,24,0,90,1.5,False,Thursday,11,Spring,55
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-12-04,2025-12-04T07:55:00-03:00,27,0,90,1.5,False,Thursday,12,Summer,83
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2025-12-31,2025-12-31T21:03:00-03:00,23,0,87,1.4,False,Wednesday,12,Summer,110
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2026-02-03,2026-02-03T09:00:00-03:00,26,0,90,1.5,False,Tuesday,2,Summer,144
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,COR,COR,2026-02-16,2026-02-16T11:15:00-03:00,60,0,87,1.4,False,Monday,2,Summer,157
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-09-12,2025-09-12T19:00:00-03:00,91,0,140,2.3,False,Friday,9,Spring,0
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-09-13,2025-09-13T13:50:00-03:00,132,0,140,2.3,False,Saturday,9,Spring,1
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-09-14,2025-09-14T12:20:00-03:00,47,1,410,6.8,False,Sunday,9,Spring,2
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-09-15,2025-09-15T14:00:00-03:00,54,0,140,2.3,False,Monday,9,Spring,3
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-09-16,2025-09-16T19:00:00-03:00,46,0,140,2.3,False,Tuesday,9,Spring,4
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-09-17,2025-09-17T20:15:00-03:00,43,0,145,2.4,False,Wednesday,9,Spring,5
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-09-18,2025-09-18T06:15:00-03:00,77,0,145,2.4,False,Thursday,9,Spring,6
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-09-20,2025-09-20T20:00:00-03:00,45,0,140,2.3,False,Saturday,9,Spring,8
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-09-24,2025-09-24T18:45:00-03:00,36,0,140,2.3,False,Wednesday,9,Spring,12
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-09-28,2025-09-28T05:00:00-03:00,29,0,137,2.3,False,Sunday,9,Spring,16
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-10-04,2025-10-04T19:30:00-03:00,41,1,1420,23.7,False,Saturday,10,Spring,22
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-10-06,2025-10-06T07:15:00-03:00,42,0,145,2.4,False,Monday,10,Spring,24
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-10-17,2025-10-17T17:35:00-03:00,33,0,140,2.3,False,Friday,10,Spring,35
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-10-20,2025-10-20T16:40:00-03:00,49,0,140,2.3,False,Monday,10,Spring,38
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-11-01,2025-11-01T18:05:00-03:00,29,0,139,2.3,False,Saturday,11,Spring,50
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-11-05,2025-11-05T05:30:00-03:00,36,0,139,2.3,False,Wednesday,11,Spring,54
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-11-16,2025-11-16T05:30:00-03:00,35,0,139,2.3,False,Sunday,11,Spring,65
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-11-20,2025-11-20T04:15:00-03:00,116,0,145,2.4,False,Thursday,11,Spring,69
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-11-21,2025-11-21T20:55:00-03:00,118,0,139,2.3,False,Friday,11,Spring,70
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-11-22,2025-11-22T20:52:00-03:00,49,0,139,2.3,False,Saturday,11,Spring,71
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-11-23,2025-11-23T05:30:00-03:00,49,0,139,2.3,False,Sunday,11,Spring,72
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,AEP,BRC,BRC,2025-12-12,2025-12-12T18:35:00-03:00,28,0,130,2.2,False,Friday,12,Summer,91
2025-09-12T13:18:11.033805Z,2025-09-12T10:18:11.033805-03:00,morning,Friday,BUE,EZE,BRC,BRC,2025-12-20,2025-12-20T18:41:00-03:00,56,0,139,2.3,False,Saturday,12,Summer,99
